Technology,Phase,Functional Unit,Ecoinvent Database Type,Method Family,Impact Category,Score,Impact Unit
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,acidification,4.115626387086696e-07,mol H+-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,climate change,0.00025493996062432583,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,climate change: biogenic,1.264929268532528e-07,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,climate change: fossil,0.00025474526869867953,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,climate change: land use and land use change,6.819899879308061e-08,kg CO2-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,ecotoxicity: freshwater,0.0003238401187742997,CTUe
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",0.00029474186766901715,CTUe
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, organics",2.909825110528257e-05,CTUe
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,energy resources: non-renewable,0.0036549203663963125,"MJ, net calorific value"
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,eutrophication: freshwater,3.040489265261288e-08,kg P-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,eutrophication: marine,7.59242882194147e-08,kg N-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,eutrophication: terrestrial,7.970998459819284e-07,mol N-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,human toxicity: carcinogenic,3.684539416744835e-14,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",1.8818039712175278e-14,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, organics",1.8027354455273073e-14,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,human toxicity: non-carcinogenic,1.154598832135984e-12,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",9.475153862872471e-13,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",2.0708344584873658e-13,CTUh
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,ionising radiation: human health,8.011740827043965e-06,kBq U235-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,land use,0.00033882802564067773,dimensionless
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,material resources: metals/minerals,8.013049074874263e-10,kg Sb-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,ozone depletion,5.648207596601058e-12,kg CFC-11-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,particulate matter formation,4.2989912213106104e-12,disease incidence
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,photochemical oxidant formation: human health,1.8137626772231897e-06,kg NMVOC-Eq
Elec_Wind_Offshore,Use,kWh,ecoinvent-apos-3.11,EF v3.1,water use,2.5435191316959646e-05,m3 world Eq deprived
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,acidification,6.886412567270298,mol H+-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,climate change,1303.959948886627,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,climate change: biogenic,1.026035496242972,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,climate change: fossil,1301.8784189725486,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,climate change: land use and land use change,1.0554944178353167,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,ecotoxicity: freshwater,5514.192710756565,CTUe
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",5397.171385543754,CTUe
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, organics",117.02132521281172,CTUe
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,energy resources: non-renewable,13236.445390491694,"MJ, net calorific value"
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: freshwater,0.4390083541779805,kg P-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: marine,1.5562768318096745,kg N-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: terrestrial,17.06974614936695,mol N-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: carcinogenic,2.1889601722097225e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",1.016370893100993e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, organics",1.1725892791087296e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: non-carcinogenic,7.86138505044334e-05,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",7.708366253713126e-05,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",1.5301879673021543e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,ionising radiation: human health,30.35767577455031,kBq U235-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,land use,26180.856117014002,dimensionless
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,material resources: metals/minerals,0.02528134030626689,kg Sb-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,ozone depletion,1.157908393147673e-05,kg CFC-11-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,particulate matter formation,0.00013954029830550317,disease incidence
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,photochemical oxidant formation: human health,5.473890063762569,kg NMVOC-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-cutoff-3.11,EF v3.1,water use,552.226644231504,m3 world Eq deprived
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,acidification,7.724504838786821,mol H+-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,climate change,1709.9267076273738,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,climate change: biogenic,0.5942265168604455,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,climate change: fossil,1705.2714097905261,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,climate change: land use and land use change,4.06107131998713,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,ecotoxicity: freshwater,6311.957192884491,CTUe
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",6164.079775825841,CTUe
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, organics",147.87741705865005,CTUe
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,energy resources: non-renewable,15108.877905655445,"MJ, net calorific value"
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,eutrophication: freshwater,0.6197972841278419,kg P-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,eutrophication: marine,1.7582530719220433,kg N-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,eutrophication: terrestrial,19.51156292178222,mol N-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,human toxicity: carcinogenic,2.461098270195885e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",7.897245439164858e-07,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, organics",1.6713737262794004e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,human toxicity: non-carcinogenic,7.678204371872258e-05,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",7.450858623117314e-05,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",2.2734574875494364e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,ionising radiation: human health,-10.409944080887337,kBq U235-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,land use,27139.40283828663,dimensionless
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,material resources: metals/minerals,0.040656453648247604,kg Sb-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,ozone depletion,1.3679835007496726e-05,kg CFC-11-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,particulate matter formation,0.00015374953269549926,disease incidence
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,photochemical oxidant formation: human health,6.231394503362748,kg NMVOC-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-consequential-3.11,EF v3.1,water use,526.0354280605297,m3 world Eq deprived
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,acidification,6.930873864072817,mol H+-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,climate change,1410.5210781134829,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,climate change: biogenic,1.8039525364197697,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,climate change: fossil,1407.728637323442,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,climate change: land use and land use change,0.9884882536208938,kg CO2-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,ecotoxicity: freshwater,5741.034908903993,CTUe
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",5597.650166752419,CTUe
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, organics",143.38474215157342,CTUe
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,energy resources: non-renewable,11864.87515248897,"MJ, net calorific value"
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,eutrophication: freshwater,0.43729396070601284,kg P-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,eutrophication: marine,1.5982481343253832,kg N-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,eutrophication: terrestrial,17.489473934051016,mol N-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,human toxicity: carcinogenic,2.1748422995845736e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",1.0289270606428653e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, organics",1.145915238941708e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,human toxicity: non-carcinogenic,7.882345392604547e-05,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",7.731618314259164e-05,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",1.5072707834538876e-06,CTUh
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,ionising radiation: human health,31.490205639796592,kBq U235-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,land use,26294.860724526203,dimensionless
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,material resources: metals/minerals,0.026383933806992985,kg Sb-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,ozone depletion,1.1905593859575587e-05,kg CFC-11-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,particulate matter formation,0.00013426866673199895,disease incidence
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,photochemical oxidant formation: human health,5.557278319644482,kg NMVOC-Eq
Fuel_Biogas,Infra,kg/hr,ecoinvent-apos-3.11,EF v3.1,water use,572.6544350839781,m3 world Eq deprived
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,acidification,0.000987350465223866,mol H+-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,climate change,0.21054831477146635,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,climate change: biogenic,0.16765522262985808,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,climate change: fossil,0.042837864982760036,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,climate change: land use and land use change,5.522715884826285e-05,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,ecotoxicity: freshwater,0.7994220865390967,CTUe
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",0.792362574049123,CTUe
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, organics",0.007059512489973389,CTUe
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,energy resources: non-renewable,0.26014288876558617,"MJ, net calorific value"
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: freshwater,2.304565487984194e-06,kg P-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: marine,6.48855010969716e-05,kg N-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: terrestrial,0.004368244789466928,mol N-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: carcinogenic,4.561308224685902e-12,CTUh
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",1.4778089289370527e-12,CTUh
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, organics",3.0834992957488494e-12,CTUh
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: non-carcinogenic,4.673516350372411e-10,CTUh
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",1.4984578964689915e-10,CTUh
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",3.1750584539034216e-10,CTUh
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,ionising radiation: human health,0.0003088462859578075,kBq U235-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,land use,0.19932559635256836,dimensionless
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,material resources: metals/minerals,5.992857985801281e-08,kg Sb-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,ozone depletion,2.816960263684469e-10,kg CFC-11-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,particulate matter formation,8.11282019363051e-09,disease incidence
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,photochemical oxidant formation: human health,0.00019718592109413207,kg NMVOC-Eq
Fuel_Biogas,Use,kg,ecoinvent-cutoff-3.11,EF v3.1,water use,0.001712622930397278,m3 world Eq deprived
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,acidification,-0.00718260670747278,mol H+-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,climate change,0.6718402230153022,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,climate change: biogenic,0.16966262557326067,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,climate change: fossil,0.49401807347697413,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,climate change: land use and land use change,0.008159523965067386,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,ecotoxicity: freshwater,30.602953763619787,CTUe
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",30.368396818611924,CTUe
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, organics",0.23455694500785793,CTUe
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,energy resources: non-renewable,8.042769074703571,"MJ, net calorific value"
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,eutrophication: freshwater,0.010249834525158432,kg P-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,eutrophication: marine,0.004958737348628272,kg N-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,eutrophication: terrestrial,0.05058913350089614,mol N-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,human toxicity: carcinogenic,4.480028468332303e-09,CTUh
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",3.972198302665112e-09,CTUh
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, organics",5.078301656671918e-10,CTUh
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,human toxicity: non-carcinogenic,1.2284514846045632e-07,CTUh
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",1.2050281222764705e-07,CTUh
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",2.342336232809242e-09,CTUh
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,ionising radiation: human health,0.15415163893699774,kBq U235-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,land use,-89.92398891951021,dimensionless
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,material resources: metals/minerals,3.693231974129738e-05,kg Sb-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,ozone depletion,4.317182188398872e-08,kg CFC-11-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,particulate matter formation,1.4418435080251333e-07,disease incidence
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,photochemical oxidant formation: human health,0.011275103870584008,kg NMVOC-Eq
Fuel_Biogas,Use,kg,ecoinvent-consequential-3.11,EF v3.1,water use,1.442981928531023,m3 world Eq deprived
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,acidification,0.0063004082862289385,mol H+-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,climate change,0.8216014488706974,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,climate change: biogenic,0.08240376140189858,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,climate change: fossil,0.7039919974426908,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,climate change: land use and land use change,0.03520569002610783,kg CO2-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,ecotoxicity: freshwater,4.914795725902728,CTUe
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",3.9748595205493746,CTUe
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, organics",0.939936205353354,CTUe
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,energy resources: non-renewable,5.356872522985997,"MJ, net calorific value"
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,eutrophication: freshwater,0.0038510457725949346,kg P-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,eutrophication: marine,0.0029954533014415166,kg N-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,eutrophication: terrestrial,0.024923915497599192,mol N-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,human toxicity: carcinogenic,1.3181080814292387e-09,CTUh
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",1.0289393035039802e-09,CTUh
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, organics",2.891687779252582e-10,CTUh
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,human toxicity: non-carcinogenic,3.41873740792028e-08,CTUh
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",3.355126688036626e-08,CTUh
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",6.361071988365418e-10,CTUh
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,ionising radiation: human health,0.01030662201981302,kBq U235-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,land use,66.55235072095772,dimensionless
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,material resources: metals/minerals,2.255185655958997e-06,kg Sb-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,ozone depletion,8.804016325065135e-09,kg CFC-11-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,particulate matter formation,6.168173280018077e-08,disease incidence
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,photochemical oxidant formation: human health,0.004850696111223724,kg NMVOC-Eq
Fuel_Biogas,Use,kg,ecoinvent-apos-3.11,EF v3.1,water use,0.6637537242657552,m3 world Eq deprived
